istorageid,benabled,bexistfree,ffreebeginprice,ffreeendprice,ccountrys,crule,csuperrule,fbeginprice,fendprice,bistracking,bisspecial,ccode,istartweight,iendweight
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1137",$p*1.215,0.0,10000.0,null,false,D,11500,12000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1173.9",$p*1.215,0.0,10000.0,null,false,D,12000,12500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1210.8",$p*1.215,0.0,10000.0,null,false,D,12500,13000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1247.7",$p*1.215,0.0,10000.0,null,false,D,13000,13500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1284.6",$p*1.215,0.0,10000.0,null,false,D,13500,14000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1321.5",$p*1.215,0.0,10000.0,null,false,D,14000,14500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1358.4",$p*1.215,0.0,10000.0,null,false,D,14500,15000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1395.3",$p*1.215,0.0,10000.0,null,false,D,15000,15500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1432.2",$p*1.215,0.0,10000.0,null,false,D,15500,16000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1469.1",$p*1.215,0.0,10000.0,null,false,D,16000,16500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1506",$p*1.215,0.0,10000.0,null,false,D,16500,17000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1542.9",$p*1.215,0.0,10000.0,null,false,D,17000,17500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1579.8",$p*1.215,0.0,10000.0,null,false,D,17500,18000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1616.7",$p*1.215,0.0,10000.0,null,false,D,18000,18500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1653.6",$p*1.215,0.0,10000.0,null,false,D,18500,19000
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1690.5",$p*1.215,0.0,10000.0,null,false,D,19000,19500
1,true,false,null,null,"AL,DZ,AO,AI,AG,AR,A W,AZ,BS,BD,BB,BY,BZ,BJ,BM,BT,BO,BA,BW,BR,BG,BF,BI,CM,CV,KY,CF,TD,CL,CO,KM,CG,CG,CR,CI,HR,CU,,DJ,DM,DO,EC,SV,GQ,ER,ET,FK,FO,GF,GA,GM,GE,GH,GD,GP,GT,GN,GW,GY,HT,HN,IR,JM,KZ,KZ,KE,KG,LS,LR,LT,MK,MG,MW,MV,ML,MH,MQ,MR,MU,YT,MD,MN,ME,MS,MA,MZ,MM,NA,NR,NI,NE,NG,PK,PA,PY,,PR,RE,RO,RU,RU,RW,SM,ST,SN,RS,SC,SL,SK,SO,ZA,LK,SD,SR,SZ,TJ,TZ,TG,TT,TN,TM,TC,UG,UA,UY,UZ,VE,ZM,ZW","1727.4",$p*1.215,0.0,10000.0,null,false,D,19500,20000
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=1000?7.55:7.55+(0.12*ceil(($w-1000)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,4000,6000
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=1000?7.55:7.55+(0.12*ceil(($w-1000)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,2000,4000
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=1000?7.55:7.55+(0.12*ceil(($w-1000)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1750,2000
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=1000?7.55:7.55+(0.12*ceil(($w-1000)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1500,1750
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=1000?7.55:7.55+(0.12*ceil(($w-1000)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1250,1500
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<1000?7.55:7.55+(0.12*ceil(($w-1000)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1000,1250
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=500?4.3:4.3+(0.13*ceil(($w-500)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,750,1000
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=500?4.3:4.3+(0.13*ceil(($w-500)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,500,750
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","$w<=250?2.4:2.4+(0.14*ceil(($w-250)/20))",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,250,500
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","2.5",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,100,250
3,true,false,null,null,"BE,FR,DE,GR,CY,AD,AT,CZ,DK,FI,IS,IE,IT,LI,LU,NL,NO,PL,PT,SK,ES,SE,CH,AL,AM,AZ,BY,BA,BG,HR,EE,GE,HU,LV,LT,MK,MT,MD,ME,RO,SM,RS,SI,UA,VA,rus","1.5",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,0,100
3,true,false,null,null,"GB","10.1",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,4000,6000
3,true,false,null,null,"GB","7.9",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,2000,4000
3,true,false,null,null,"GB","4.6",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1750,2000
3,true,false,null,null,"GB","4.2",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1500,1750
3,true,false,null,null,"GB","3.9",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1250,1500
3,true,false,null,null,"GB","3.5",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,1000,1250
3,true,false,null,null,"GB","2.8",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,750,1000
3,true,false,null,null,"GB","2.5",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,500,750
3,true,false,null,null,"GB","2.1",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,250,500
3,true,false,null,null,"GB","1.8",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,100,250
3,true,false,null,null,"GB","1.4",($p* 9.43975+2.8+($w/1000)*32)*1.125,0.0,10000.0,null,false,PE,0,100
2,true,false,null,null,"US","5.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,340,350
2,true,false,null,null,"US","5.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,330,340
2,true,false,null,null,"US","5.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,320,330
2,true,false,null,null,"US","5.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,310,320
2,true,false,null,null,"US","5.2",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,300,310
2,true,false,null,null,"US","5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,290,300
2,true,false,null,null,"US","4.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,280,290
2,true,false,null,null,"US","4.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,270,280
2,true,false,null,null,"US","4.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,260,270
2,true,false,null,null,"US","4.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,250,260
2,true,false,null,null,"US","4.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,240,250
2,true,false,null,null,"US","4.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,230,240
2,true,false,null,null,"US","4.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,220,230
2,true,false,null,null,"US","4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,210,220
2,true,false,null,null,"US","3.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,200,210
2,true,false,null,null,"US","3.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,190,200
2,true,false,null,null,"US","3.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,180,190
2,true,false,null,null,"US","3.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,170,180
2,true,false,null,null,"US","3.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,160,170
2,true,false,null,null,"US","3.2",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,150,160
2,true,false,null,null,"US","3.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,140,150
2,true,false,null,null,"US","2.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,130,140
2,true,false,null,null,"US","2.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,120,130
2,true,false,null,null,"US","2.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,110,120
2,true,false,null,null,"US","1.88",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,100,110
2,true,false,null,null,"US","1.88",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,0,100
2,true,false,null,null,"US","86.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,31050,31500
2,true,false,null,null,"US","86.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,30600,31050
2,true,false,null,null,"US","86.1",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,30150,30600
2,true,false,null,null,"US","85.7",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,29700,30150
2,true,false,null,null,"US","85.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,29250,29700
2,true,false,null,null,"US","85",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,28800,29250
2,true,false,null,null,"US","84.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,28350,28800
2,true,false,null,null,"US","84.2",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,27900,28350
2,true,false,null,null,"US","83.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,27450,27900
2,true,false,null,null,"US","83.5",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,27000,27450
2,true,false,null,null,"US","82.9",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,26550,27000
2,true,false,null,null,"US","82.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,26100,26550
2,true,false,null,null,"US","82",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,25650,26100
2,true,false,null,null,"US","81.4",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,25200,25650
2,true,false,null,null,"US","80.8",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,24750,25200
2,true,false,null,null,"US","80.3",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,24300,24750
2,true,false,null,null,"US","79.6",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,23850,24300
2,true,false,null,null,"US","79",(($p+0.19)*6.28377+1.6+($w/1000)*29)*1.125,0.0,10000.0,null,false,UU3,23400,23850
